smiles,subpocket,bool_pains,bool_brenk,bool_ro3,bool_qed,qed,bool_bb,bool_syba,syba,retro_count,bool_retro
Nc1ncc2c(n1)[nH]c1cnccc12,AP,1,1,0,1,0.5489327721439603,0,1,20.357546286846254,,
c1ccc(Nc2ncc3cc[nH]c3n2)nc1,AP,1,1,0,1,0.6807693492387813,0,1,65.32233438209079,,
c1ccc2cnccc2c1,AP,1,1,1,1,0.5311915584041306,1,1,39.36588766207535,106.0,1.0
Clc1cccnc1,AP,1,1,1,1,0.4994929876185537,1,1,31.118626769046973,316.0,1.0
Oc1cncc2sccc12,AP,1,1,1,1,0.6243115793086027,0,1,18.231467820069472,,
Nc1ncccc1Cl,AP,1,1,1,1,0.572458049351884,1,1,29.98004094229593,248.0,1.0
Cc1n[nH]c2cc(O)c(C=O)cc12,AP,1,0,0,1,0.6450160142408264,0,1,22.688449014075395,,
c1cnc2ccncc2c1,AP,1,1,1,1,0.5412819114011972,1,1,42.93450337307583,0.0,0.0
Cc1ncc2sc(C=O)nn12,AP,1,0,1,1,0.5929771907827713,0,1,6.002428054607665,,
Cc1n[nH]c2ncc(C=O)cc12,AP,1,0,1,1,0.6364092334360997,1,1,37.21557212761629,,
Nc1n[nH]c2ccc(C=O)cc12,AP,1,0,0,1,0.6115984485301853,0,1,23.598172314766437,,
Cc1ccc(Nc2ncc(C#N)cn2)cc1[SH](=O)=O,AP,1,0,0,1,0.8206210479891586,0,1,15.397810112397055,,
N#Cc1cnc(Nc2cccc(O)c2)nc1,AP,1,1,0,1,0.7926531573830059,0,1,57.38943539555299,,
[NH3+][C@H]1CC[C@H](Nc2ncc(F)cn2)CC1,AP,1,1,0,1,0.7517255258870635,0,1,51.812247095504276,,
NC(=S)n1nc(N)nc1N,AP,1,0,0,0,0.39778816334497785,0,1,14.848981281458485,,
Nc1ccn[nH]1,AP,1,1,1,0,0.4632257080621317,1,1,13.19404479047151,,
O=C1NCCCc2c1[nH]c(Cl)c2Cl,AP,1,1,1,1,0.6880852263853149,0,0,-13.552087347411787,,
CN(CCO)c1ncnc2occc12,AP,1,1,0,1,0.7750486048590693,0,1,44.62953424090265,,
ON=C1c2ccccc2-c2ccccc21,AP,1,0,1,0,0.4338792337516749,1,1,16.095606372916187,,
O=[N+]([O-])c1cccc2ncccc12,AP,1,0,1,0,0.4912108140527249,1,1,51.73866144602422,,
c1ccc(-c2n[nH]c3c2Cc2ccccc2-3)cc1,AP,1,1,0,1,0.5329051721218767,0,1,29.96903318567625,,
Cc1ccc2c(c1)Cc1c[nH]nc1-2,AP,1,1,1,1,0.5506082576755823,0,1,2.4228263689918763,,
NC(=O)Nc1cnccn1,AP,1,1,0,1,0.5712093748835607,0,1,33.662649400269395,,
O=c1ccc2cc(Cl)ccc2[nH]1,AP,1,1,1,1,0.6608478832484261,0,1,46.63968053318842,,
N#Cc1ccc2cn[nH]c2c1,AP,1,1,1,1,0.6061234099403053,0,1,45.377905776459464,,
O=c1ccc2ccccc2[nH]1,AP,1,1,1,1,0.5986881320129136,1,1,36.810692935641775,10.0,1.0
O=c1[nH]ccc2ccc3ccccc3c12,AP,1,0,1,1,0.5494642545068136,0,1,36.04693666395213,,
Nc1nc2c(s1)C(=O)NCCC2,AP,1,1,0,1,0.6114780498638354,0,0,-19.36170660484668,,
CSC1=NCC(=O)N1,AP,1,1,1,1,0.4945629263702222,0,0,-16.03928484530729,,
Brc1cnc2[nH]ncc2c1,AP,1,1,1,1,0.6995654942478055,1,1,25.703405907241716,0.0,0.0
c1cnc2[nH]ncc2c1,AP,1,1,1,1,0.5607362152362961,1,1,28.645920518608516,154.0,1.0
NC(=O)Nc1cccs1,AP,1,1,1,1,0.6085545083181163,0,1,36.59269323057316,,
O=c1[nH]nc2cc(CO)c3ccccc3n12,AP,1,1,0,1,0.626341715287401,0,1,42.272002241173524,,
O=Cc1cnc2[nH]ncc2c1,AP,1,0,1,1,0.6058571277711334,1,1,13.681850809606447,,
c1cc2c(cn1)[nH]c1ncncc12,AP,1,1,1,1,0.5559249024997563,0,1,18.36805422765584,,
Nc1cc2cccc(Cl)c2cn1,AP,1,1,1,1,0.6733093458150886,0,1,30.661034222591052,,
Cc1[nH]ncc1C(N)=O,AP,1,1,0,1,0.5459629720823942,1,1,26.49151812870542,,
Nc1c(Br)cnc2ccnn12,AP,1,1,1,1,0.7115952478146391,0,1,33.54649080002469,,
Cn1cc(-c2cnn3c(N)ccnc23)cn1,AP,1,1,0,1,0.6470852515532975,0,1,26.570599983033823,,
NC(=O)c1nncc2ccsc12,AP,1,1,0,1,0.7032000860979215,0,1,28.75432507859128,,
NC(=O)c1cncc2ccsc12,AP,1,1,1,1,0.7170662313566754,0,1,34.53319349613291,,
c1cscn1,AP,1,1,1,0,0.4600956630432944,1,1,10.529788929865203,,
COc1cc2c(cc1OC)-c1n[nH]cc1C2,AP,1,1,1,1,0.7122853907559993,0,1,14.601459844456565,,
c1ccc2c(c1)Cc1c[nH]nc1-2,AP,1,1,1,1,0.5293697062637044,0,1,6.450797136233182,,
COc1cc2c(cc1OC)C1=NN=C(c3ccccc3)C1=C2,AP,1,1,0,1,0.8700849431476747,0,0,-0.3759534881320459,,
COc1cc2c(cc1OC)-c1[nH]nc(-c3ccccc3)c1C2,AP,1,1,0,1,0.6265264551361466,0,1,37.53859778781083,,
COc1ccc2c(c1)-c1n[nH]cc1C2,AP,1,1,1,1,0.6307168631573826,0,1,7.412765306066133,,
O=C1Nc2ccccc2Nc2ccccc21,AP,1,1,1,1,0.7013882665837136,1,1,1.052708969003263,0.0,0.0
O=C1Nc2ccccc2Nc2cc(Cl)ccc21,AP,1,1,0,1,0.7427674122224182,0,1,9.083106604892436,,
Oc1ccc2c(c1)Cc1c-2n[nH]c1-c1ccccc1,AP,1,1,0,1,0.5423890400040464,0,1,24.698803650982537,,
OCc1ccc2c(c1)-c1n[nH]c(-c3ccccc3)c1C2,AP,1,1,0,1,0.5827732443998141,0,1,27.88445147491904,,
COc1ccc2c3[nH][nH]cc-3cc2c1,AP,1,1,1,1,0.6021966039912172,0,1,21.4367575530734,,
COc1ccc2c(c1)-c1[nH]ncc1C2,AP,1,1,1,1,0.6307168631573826,0,1,14.33015144730047,,
CCc1ccc2c(c1)-c1n[nH]cc1C2,AP,1,1,1,1,0.6182362513943631,0,1,2.635176571658949,,
COc1ccc2c(c1)C(=O)N(c1nc(C=O)cs1)C2,AP,1,0,0,1,0.8043865747057712,0,1,1.0257157854101302,,
c1ccc2c(c1)cnn2-c1nccs1,AP,1,1,1,1,0.6052285251991171,0,1,47.71614535194754,,
NC(=O)c1nccc2nccn12,AP,1,1,0,1,0.63211680429936,0,1,32.32732120636924,,
c1cnccn1,AP,1,1,1,0,0.4525571430979931,1,1,15.880211554733458,,
Nc1cnccn1,AP,1,1,1,1,0.4953127132437442,1,1,22.13894256287017,216.0,1.0
c1cnc2[nH]c3cnccc3c2c1,AP,1,1,1,1,0.5595948629322984,0,1,32.49533985303093,,
N#Cc1cc2c(cn1)[nH]c1ncccc12,AP,1,1,0,1,0.5946577079973375,0,1,34.70769822603166,,
Nc1ccc(=O)[nH]c1,AP,1,1,1,0,0.4918387733795585,1,1,18.010891071800934,,
Nc1ccnc(N)c1,AP,1,1,0,1,0.5014053270919594,1,1,20.739285436057262,,
CN1C(=O)c2ccccc2N(C)c2nc(N)ncc21,AP,1,1,0,1,0.7700737617684715,0,1,19.200903443749368,,
O=CNc1cccnc1,AP,1,0,1,1,0.5849695907124101,1,1,19.73381573087477,,
CCNc1nc(N)ncc1C(F)(F)F,AP,1,1,0,1,0.7693314489998826,0,1,28.430167592025853,,
CNc1nc(N)nc2[nH]cc(Cl)c12,AP,1,1,0,1,0.6427047099024532,0,1,20.765668675127078,,
c1ccc2c(-c3ccncn3)n[nH]c2c1,AP,1,1,1,1,0.6473789295391943,0,1,42.247667423269206,,
Nc1ccccn1,AP,1,1,1,1,0.5126510027980979,1,1,26.87342481057936,452.0,1.0
N#Cc1c[nH]c2ncccc12,AP,1,1,1,1,0.6061234099403053,0,1,33.995461915121155,,
N#Cc1c[nH]c2nc(N)ccc12,AP,1,1,0,1,0.6002551929228721,0,1,28.681595993689488,,
NC(=O)c1cccc2cc[nH]c12,AP,1,1,1,1,0.6479341807935022,0,1,51.156842879909746,,
O=Cc1cc2cccc([N+2](#[O+])[O-])c2[nH]1,AP,1,0,0,0,0.4250312197473916,0,1,14.222556567392655,,
NC(=O)c1ccc(-c2cccnc2N)cc1,AP,1,1,0,1,0.7911952636424726,0,1,46.19153316776804,,
Nc1ncccc1-c1ccccc1,AP,1,1,1,1,0.7129493456429365,0,1,32.97743676913516,,
Nc1ncccc1C=O,AP,1,0,1,1,0.5508463004919965,1,1,20.179272773855683,,
Oc1ccc(F)cc1,AP,1,1,1,1,0.5392148187981868,1,1,24.33664661155088,262.0,1.0
O=Cc1c[nH]c2ccccc12,AP,1,0,1,1,0.6112724738328874,1,1,43.12823576511014,,
O=Cc1cc2cccc([N+](=O)[O-])c2[nH]1,AP,1,0,0,0,0.4459135601196896,1,1,26.78839134619989,,
NC(=O)c1ccc2nc[nH]c2c1,AP,1,1,0,1,0.6444934248268473,0,1,51.3262377394394,,
c1ccc2nccnc2c1,AP,1,1,1,1,0.5412819114011972,1,1,35.5440912804079,120.0,1.0
Cc1cc[nH]n1,AP,1,1,1,0,0.4904468907838007,1,1,18.68420451054827,,
Cc1ccc(N)nc1,AP,1,1,1,1,0.5375123323676086,1,1,29.816822798196625,94.0,1.0
COc1ccc(CO)nc1,AP,1,1,1,1,0.6513699750723928,1,1,32.11909153793291,0.0,0.0
C[NH2+]Cc1ccccn1,AP,1,1,1,1,0.5782968434319768,0,1,49.95799044594979,,
c1cnc2c(c1)OCC[NH2+]C2,AP,1,1,1,1,0.5445226972738879,0,1,2.715497287526564,,
OCc1ccccn1,AP,1,1,1,1,0.5716595527444871,1,1,34.87830536017265,24.0,1.0
c1ccc([C@H]2COCC[NH2+]2)nc1,AP,1,1,1,1,0.6211087330514302,0,1,6.978937432764678,,
O=CNc1nc2ccccc2[nH]1,AP,1,0,1,1,0.6484659759237619,1,1,29.940419869403552,,
Nc1cnc2c(N)nc(N)nc2n1,AP,1,1,0,0,0.4781488392364725,1,1,27.05614653574536,,
O=CNc1ccccn1,AP,1,0,1,1,0.5849695907124101,1,1,22.587925180664197,,
Cc1ccc2nc(N)sc2c1,AP,1,1,1,1,0.6478348406982907,1,1,58.80262509378439,28.0,1.0
CN1Cc2ncccc2C1=O,AP,1,1,1,1,0.5413492918348808,0,0,-0.7341512508770179,,
CCn1cnc2c(N)nc(NC)nc21,AP,1,1,0,1,0.7224098720522533,0,1,37.45122204554522,,
N#Cc1ccc2nc(N)[nH]c2c1,AP,1,1,0,1,0.6002551929228721,0,1,20.886019086610503,,
COc1cncnc1,AP,1,1,1,1,0.5271940515548245,1,1,26.647401032170247,144.0,1.0
c1ccc2c(c1)cnn2-c1cnccn1,AP,1,1,1,1,0.5958421165357399,0,1,47.60659306758871,,
Nc1nncs1,AP,1,1,1,1,0.5046578314706381,1,1,13.562704486620008,10.0,1.0
c1cc2cc3ccc4occc4c3cc2o1,AP,1,1,0,0,0.42953423265480334,0,1,10.950659291515816,,
c1cc2c(ccc3ccc4occc4c32)o1,AP,1,1,0,0,0.4295342326548034,0,1,16.855196024869006,,
Nc1nc2ccccc2c2cnccc12,AP,1,0,1,1,0.5600791057238473,0,1,35.364756074393185,,
Nc1nc2ccccc2c2cncnc12,AP,1,0,0,1,0.5562378776450454,0,1,28.964714140456994,,
Nc1nc2ccccc2c2cnc(NC3CC3)nc12,AP,1,0,0,1,0.6834802915130921,0,1,52.80373072989829,,
O=C1COc2ccccc21,AP,1,1,1,1,0.5335807824192865,1,1,6.471326311878568,0.0,0.0
COc1ccnc(N)n1,AP,1,1,0,1,0.5764414850620967,1,1,34.22222550393414,,
Brc1c(Br)c(Br)c2[nH]cnc2c1Br,AP,1,0,0,0,0.4768219675446296,0,1,14.872492554360225,,
C(=N/N=C1c2ccccc2-c2ccccc21)\c1ccccc1,AP,1,0,0,0,0.3807930047094249,0,1,50.1553002654808,,
O=c1c(O)coc2c(Br)cc(Br)cc12,AP,1,1,0,1,0.8117280597296577,0,1,31.27810728020629,,
O=CNc1nccs1,AP,1,0,1,1,0.5958642065098606,1,1,12.76167041115216,,
Brc1c(Br)c(Br)c2n[nH]nc2c1Br,AP,1,0,0,1,0.5027847231791066,0,1,6.647969386256652,,
Cc1ccc(O)cc1,AP,1,1,1,1,0.5359354364287862,1,1,25.91836105593311,86.0,1.0
Nc1ccccc1,AP,1,0,1,0,0.4800754634455599,1,1,23.741301320833806,,
c1ccccc1,AP,1,1,1,0,0.4426283718993647,1,1,11.619019164323163,,
O=C([O-])CCS,AP,1,0,1,0,0.46012451169271296,0,1,7.573041994040147,,
Cc1ccccc1,AP,1,1,1,0,0.4588062796575454,1,1,28.081762568537695,,
Sc1ncnc2sccc12,AP,1,0,1,0,0.4805320005847253,0,1,15.581559565798955,,
O=c1c(O)coc2c(Cl)cc(Cl)cc12,AP,1,1,1,1,0.7577462748353843,0,1,30.1391374693694,,
COc1ccccc1O,AP,1,1,1,1,0.6127725486570803,1,1,32.61513906686136,118.0,1.0
N/C=C1\C(=O)CCc2c1oc1c(Cl)c(Cl)c(O)cc21,AP,1,0,0,1,0.7318457367455939,0,0,-25.98532709409548,,
CCO,AP,1,1,1,0,0.40680796565539457,1,1,9.890954747097789,,
CC(C)=O,AP,1,1,1,0,0.3982369618339747,1,1,13.561592886364918,,
COc1cc(C)ccc1O,AP,1,1,1,1,0.6397107129957217,1,1,38.82700210531711,0.0,0.0
CC=O,AP,1,0,1,0,0.3550076133932321,1,1,1.7554723091289266,,
c1ccn(-c2cnccn2)c1,AP,1,1,1,1,0.6045482615564558,0,1,39.82629825629972,,
c1ccc2ocnc2c1,AP,1,1,1,1,0.5283477685064296,1,1,21.284420970438614,90.0,1.0
O=C1N=Cc2ccc3cc[nH]c3c21,AP,1,1,1,1,0.6426396539634639,0,0,-10.818028861607152,,
O=CNc1c[n+]2ccccc2[nH]1,AP,1,0,1,0,0.4846475532998658,0,1,12.412615144017296,,
c1ccc(-c2coc3cccnc23)cc1,AP,1,1,0,1,0.5936046836183696,0,1,40.56000455031221,,
c1cnc2c(-c3cn[nH]c3)coc2c1,AP,1,1,1,1,0.6319479937428737,0,1,31.563836883560963,,
c1cnc2ccoc2c1,AP,1,1,1,1,0.5283477685064296,1,1,34.64601275809648,0.0,0.0
Nc1c2ccncc2cc2cncnc12,AP,1,0,0,0,0.4392206199982848,0,1,18.428590004432255,,
O=CNc1cn2ccccc2n1,AP,1,0,1,1,0.6650210321055571,0,1,29.183561009943894,,
CNc1nc(NC)c2cc[nH]c2n1,AP,1,1,0,1,0.6409223605685803,0,1,40.04995612838665,,
Cc1[nH]nc2ccccc12,AP,1,1,1,1,0.5820392325335272,1,1,42.18074671624913,66.0,1.0
c1cc2c(cn1)ncc1nc[nH]c12,AP,1,1,1,1,0.5559249024997563,0,1,23.131072774534932,,
Nc1ncc2ccccc2n1,AP,1,1,1,1,0.6058167298330609,1,1,34.23101428298383,74.0,1.0
Cc1[nH]c(C)c(C(N)=O)c1C,AP,1,1,1,1,0.6202003064292458,0,1,29.048112425912706,,
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,AP,1,0,0,0,0.3935462415947194,0,1,2.9242696800223387,,
CNc1cc(Nc2cc[nH]n2)ncn1,AP,1,1,0,1,0.6721361873504119,0,1,46.0140563066935,,
c1ccc2c(Nc3cc[nH]n3)ncnc2c1,AP,1,1,0,1,0.6807693492387814,0,1,76.00911563474506,,
O=C1Cc2cc([SH](=O)=O)ccc2N1,AP,1,0,0,1,0.629867607422446,1,0,-29.361489288454962,,
c1ccc(-c2cnn3cccnc23)nc1,AP,1,1,1,1,0.5955662090680088,0,1,38.25849766556644,,
c1ccc(-c2cnc3cccnn23)cc1,AP,1,1,1,1,0.5964591305372113,0,1,44.70965520073162,,
O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,AP,1,1,0,0,0.43072168615220396,0,1,21.43428337249228,,
c1cnc2occc2c1,AP,1,1,1,1,0.5283477685064296,0,1,24.292849614592427,,
COc1ccc2cccnc2c1,AP,1,1,1,1,0.6362244803453474,1,1,63.72153642279395,42.0,1.0
NC(=O)c1ccc(Nc2nsnc(N)c2=O)cc1,AP,1,1,0,1,0.7322805757208465,0,1,58.17560110356984,,
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,AP,0,0,0,0,0.4623230565269532,0,1,25.26273118276811,,
N/C=C\C=O,AP,1,0,1,0,0.3391518104041194,1,0,-26.748981655411896,,
O=C1c2ccccc2S(=O)(=O)c2ccccc21,AP,1,1,1,1,0.6079192709799832,1,1,25.23637814178445,0.0,0.0
Cc1cc(C)c(C)[nH]1,AP,1,1,1,1,0.5237077195676505,1,1,25.299896245674983,0.0,0.0
CC[C@H]1Nc2nc(N)ncc2N(C)C1=O,AP,1,1,0,1,0.6880711012244716,0,0,-6.770268428928442,,
Cc1ccc2[nH]c3cc(C)c4c(c3c2c1)C(=O)NC4=O,AP,1,0,0,1,0.6132050605900524,0,1,13.396051799454494,,
c1cnn2ccnc2c1,AP,1,1,1,1,0.511375604737478,1,1,40.33440615400021,124.0,1.0
O=S(=O)([O-])c1cccc2ccccc12,AP,1,0,1,1,0.6691114616025358,1,1,61.876174111559784,,
O=c1c(O)coc2cc(O)cc(O)c12,AP,1,1,0,1,0.5793678982921999,0,1,26.76173978895389,,
O=c1ccoc2cc(O)ccc12,AP,1,1,1,1,0.6381292477972546,1,1,30.35022616058582,0.0,0.0
O=c1[nH]ccc2c3[nH]cnc3c3ccc(F)cc3c12,AP,1,0,0,0,0.4731833703666881,0,1,21.436736576116086,,
Clc1ccccc1,AP,1,1,1,0,0.4833833263681997,1,1,28.621829118134738,,
N#Cc1ccnc(N)c1,AP,1,1,0,1,0.5415838765407543,1,1,27.346763095913076,,
O=CNc1cc(C=O)ccc1Cl,AP,1,0,1,1,0.7257372882597749,0,1,15.193866836217639,,
COc1ncc2cc(C(N)=O)c(=O)[nH]c2n1,AP,1,1,0,1,0.7032282448541967,0,1,26.386196981187354,,
Clc1cccc2c1[nH]c1c3ccccc3ncc21,AP,1,1,0,0,0.4896219146285638,0,1,32.576766464031785,,
Brc1cccc2c1[nH]c1c3cc(I)ccc3ncc21,AP,1,0,0,0,0.3856660231018692,0,1,50.92856435293646,,
COc1ccc2c(c1)[nH]c1c(Cl)nccc12,AP,1,0,0,1,0.6534721381343886,0,1,38.226253739294094,,
Oc1ccc2scnc2c1,AP,1,1,1,1,0.6243115793086027,1,1,21.748967642470586,0.0,0.0
COc1ccc2scnc2c1,AP,1,1,1,1,0.6464980790240891,1,1,47.07998808560331,0.0,0.0
Nc1nc2cc(F)ccc2s1,AP,1,1,1,1,0.6531640436517764,1,1,45.526479657508794,56.0,1.0
CN1C(=O)[C@H]2CCC[C@H]2Nc2nc(N)ncc21,AP,1,1,0,1,0.6857530601978195,0,0,-25.691337052375122,,
O=c1ccc2cnc3ccccc3c2[nH]1,AP,1,0,1,1,0.5593129802818303,0,1,31.70363083605886,,
Nc1csc(Nc2ccccc2)n1,AP,1,1,1,1,0.7662685188653234,0,1,56.03606777858777,,
CN(c1ncccn1)C1CC1,AP,1,1,1,1,0.6295905074079239,0,1,35.70586306237693,,
CN(C)c1ncccn1,AP,1,1,1,1,0.5455045236550637,1,1,29.57767030306427,0.0,0.0
CN(c1ccccc1)c1ncccn1,AP,1,1,1,1,0.7181076700707854,0,1,48.09267435742567,,
F[C@H]1CCN(c2ncccn2)C1,AP,1,1,1,1,0.625049462936144,0,1,6.964333180974928,,
O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccccc2/C1=N\O,AP,1,0,0,0,0.38477623939536576,0,1,1.9126066342323012,,
[H]/N=C(\OC)c1nc2ccc3ncncc3c2s1,AP,1,0,0,1,0.5259149806335668,0,1,23.23184959537846,,
COc1cc(/C=C\C(O)=C\C(C)=O)ccc1O,AP,1,0,0,0,0.4767748429001888,0,1,42.23118870271495,,
CC(=O)c1cc(O)ccc1O,AP,1,0,1,0,0.4706994269669802,1,1,37.0114497433582,,
COc1cc(/C=C/C(=O)CC(C)=O)ccc1O,AP,1,0,0,1,0.6245016157875595,0,1,67.67031904593043,,
Nc1ncnc2ccc(O)cc12,AP,1,1,0,1,0.6021584656082188,1,1,22.57435911948781,,
Nc1ncnc2ccccc12,AP,1,1,1,1,0.6058167298330609,1,1,40.815128069192745,0.0,0.0
COc1cc2ncnc(N)c2cc1O,AP,1,1,0,1,0.7001948102877024,1,1,24.280137836724354,,
Nc1ncnc(N)c1/C=N/N1CCCCC1,AP,1,0,0,1,0.7061315859333452,0,1,27.296101541827372,,
COCCO/N=C/c1c(N)ncnc1N,AP,1,0,0,0,0.3907616102788847,0,1,26.726986387409358,,
Nc1nccc(-c2cnc3sccn23)n1,AP,1,1,0,1,0.6691744228261979,0,1,36.80065921382246,,
Nc1ncnc2cc[nH]c12,AP,1,1,0,1,0.5521636672820287,0,1,19.19727733426521,,
COc1ccc2c(N)ncnc2c1,AP,1,1,0,1,0.7074490127268824,1,1,44.78203087954279,,
Nc1ncnc2c1C=C(C=O)CCN2,AP,1,0,0,1,0.6284775193769454,0,0,-36.18973554441223,,
COc1cc2ncnc(N)c2cc1N,AP,1,0,0,1,0.6493385179694189,0,1,25.320531064454304,,
c1cc(Nc2cc3[nH]ccc3cn2)ncn1,AP,1,1,0,1,0.6807693492387814,0,1,54.46436694029578,,
Nc1cc2nc[nH]c2cn1,AP,1,1,0,1,0.5521636672820287,0,1,22.433077965845204,,
c1cc(Nc2cc3[nH]cnc3cn2)ncn1,AP,1,1,0,1,0.6723553652119783,0,1,44.65322257350211,,
Cc1nc2cnc(Nc3ccncn3)cc2[nH]1,AP,1,1,0,1,0.6961021209218318,0,1,48.48331695627207,,
Cn1cccn1,AP,1,1,1,0,0.4432156698587249,1,1,18.643863083632386,,
NC(=O)c1c(N)cc[nH]c1=O,AP,1,1,0,0,0.4845728189093405,0,1,18.56935581628716,,
NC(=O)c1ccc[nH]c1=O,AP,1,1,0,1,0.5471119678163343,1,1,35.37982950827435,,
c1cc(Nc2cc3[nH]ncc3cn2)ncn1,AP,1,1,0,1,0.6723553652119783,0,1,49.109692061070206,,
Nc1ccn2ncc(C=O)c2n1,AP,1,0,0,1,0.6043872097264326,0,1,12.863395460050974,,
Nc1ncc2nc(N)[nH]c2n1,AP,1,1,0,0,0.4697309637708927,0,1,16.204655343194705,,
Nc1nc2cncnc2[nH]1,AP,1,1,0,1,0.5296759293780585,0,1,15.123903767047505,,
Nc1ncc(Cl)c(O)n1,AP,1,1,0,1,0.5550594151831963,0,1,12.732659116951606,,
Nc1ncc2c(n1)N(C1CCCCC1)C(=O)NC2,AP,1,1,0,1,0.7856984290318001,0,0,-1.4041934664332891,,
Oc1ncnc2[nH]ccc12,AP,1,1,0,1,0.5574861322491763,1,1,22.228904945625352,,
COc1ccc2ncc(C#N)c(N)c2c1,AP,1,1,0,1,0.7581835954611301,0,1,50.20048430912375,,
Cn1c(=O)[nH]c(=O)c2c1nc1[nH]ccn12,AP,1,1,0,1,0.5033927489403338,0,1,31.3106263830194,,
O=C[C@H]1CN/C(=N/c2ccccc2)S1,AP,1,0,1,1,0.7468395492659137,0,0,-0.5118690196602464,,
Cn1ncc2c(N)ncnc21,AP,1,1,0,1,0.5695517474821745,1,1,29.792433095095454,,
Nc1ncnc2[nH]c(=O)c3c(c12)CCCC3,AP,1,1,0,1,0.6810899035113528,0,1,28.8685825971907,,
Cc1cc(C(N)=O)c(N)s1,AP,1,1,0,1,0.6291720029803116,1,1,22.76863237996861,,
COc1ccc2ncnc(N)c2c1,AP,1,1,0,1,0.7074490127268824,1,1,45.559764421979935,,
Nc1ccc2c(c1)CC(=O)N2,AP,1,0,1,1,0.5335842441606689,1,1,13.954728473745424,,
CCn1ccc2ncnc(N)c21,AP,1,1,1,1,0.6810125915320953,0,1,25.408498404515854,,
C=C1C=c2c(N)ncnc2=CC1,AP,1,1,1,1,0.5590480809457845,0,0,-46.487045221684745,,
Nc1ccc2n[nH]c(-c3ccncc3)c2c1,AP,1,0,0,1,0.6049001299997127,0,1,37.39037065755279,,
Nc1n[nH]c2nnccc12,AP,1,1,0,1,0.5296759293780585,0,1,18.084859487787906,,
C=CCn1nc(N)c2ccnnc21,AP,1,0,0,1,0.6781586341578342,0,1,15.384248038904907,,
Cc1cnc(N)nc1,AP,1,1,1,1,0.5231996621282303,1,1,22.37665995608593,34.0,1.0
O=Cc1ccc[nH]1,AP,1,0,1,1,0.5146079614659195,1,1,17.320189658969788,,
N#Cc1scc2c1CCc1cnc(N)nc1-2,AP,1,1,0,1,0.7450179371128558,0,1,14.410083172343937,,
Cc1cncnc1,AP,1,1,1,0,0.4745494696119243,1,1,22.596271103964074,,
Oc1cccc(Nc2ncccn2)c1,AP,1,1,0,1,0.7537107288350713,0,1,64.59564760962718,,
Cc1ccc([O-])c([O-])c1,AP,1,1,1,0,0.4910746253980686,0,1,21.273858758391352,,
Nc1ncc2c(n1)CN(C=O)CC2,AP,1,0,0,1,0.5923197571926105,0,0,-2.2383313851711217,,
Nc1cc(N)c(Cl)cn1,AP,1,1,0,1,0.5672822027287052,0,1,18.45679741304584,,
c1cc(-c2[nH]nc3c2CNCC3)ccn1,AP,1,1,1,1,0.7248732054132083,0,1,12.587879991980168,,
c1[nH]nc2c1CNCC2,AP,1,1,1,1,0.5116758320036295,1,0,-8.182370742549331,,
Nc1ncc(Cl)cn1,AP,1,1,1,1,0.561506980733552,1,1,23.34508788967802,72.0,1.0
Nc1ccc2[nH]nc(-c3ccncc3)c2c1,AP,1,0,0,1,0.6049001299997127,0,1,41.731333359902855,,
Nc1ccc(Cl)cn1,AP,1,1,1,1,0.572458049351884,1,1,30.231963439039394,108.0,1.0
c1ccc2c(-c3ccncc3)n[nH]c2c1,AP,1,1,1,1,0.6480917393206026,0,1,44.543541136891186,,
CN1C(=O)c2ccccc2Nc2nc(N)ncc21,AP,1,1,0,1,0.7277656875827292,0,1,5.989096642756053,,
O=Cc1ccc(Nc2ncc(F)cn2)cc1,AP,1,0,0,1,0.8003174413609545,0,1,49.79265863607922,,
O=C(Nc1cccnc1)c1ccc[nH]1,AP,1,1,1,1,0.7507385428386607,0,1,75.69211328941715,,
COc1cc2cncnc2cc1OC,AP,1,1,0,1,0.7217670651996977,1,1,35.40652753629726,,
COc1ccc2cncnc2c1,AP,1,1,1,1,0.6356552607915211,1,1,44.390783036407726,12.0,1.0
c1cc2scnc2[nH]1,AP,1,1,1,1,0.5676897672767987,0,1,25.14051101648897,,
N#Cc1cnc2[nH]ccc2c1,AP,1,1,1,1,0.6061234099403053,0,1,41.6653534202051,,
CN1c2ccccc2-c2[nH]ncc2S1(=O)=O,AP,1,1,0,1,0.7461199239006147,0,1,14.39179314927883,,
Brc1cccnc1,AP,1,1,1,1,0.5608312551209708,1,1,38.18745695204446,228.0,1.0
N#Cc1cnc(N)c(C(N)=O)c1,AP,1,1,0,1,0.5872558901802692,0,1,30.66570567180131,,
C[C@@H]1C(=O)Nc2ccccc21,AP,1,1,1,1,0.5946462096818689,1,0,-2.2128270952560096,,
Nc1ncc2cccnc2n1,AP,1,1,0,1,0.5908907457799355,0,1,32.530644859479,,
Cc1c[nH]c2ncccc12,AP,1,1,1,1,0.5820392325335273,1,1,33.355213413026775,0.0,0.0
O=C([O-])c1cccnc1,AP,1,1,1,1,0.5015757599713943,1,1,43.770548754428575,0.0,0.0
